Vardas         Pavarde        Galutinis balas (vid.)
Vardas7264      Pavarde7264     2.84
Vardas7268      Pavarde7268     4.04
Vardas7270      Pavarde7270     3.76
Vardas7271      Pavarde7271     3.88
Vardas7272      Pavarde7272     4.84
Vardas7276      Pavarde7276     4.04
Vardas7277      Pavarde7277     3.36
Vardas7279      Pavarde7279     4.80
Vardas7282      Pavarde7282     4.88
Vardas7283      Pavarde7283     4.56
Vardas7286      Pavarde7286     4.00
Vardas7289      Pavarde7289     3.36
Vardas7292      Pavarde7292     3.24
Vardas7297      Pavarde7297     3.16
Vardas7298      Pavarde7298     4.60
Vardas7299      Pavarde7299     2.96
Vardas7301      Pavarde7301     4.68
Vardas7303      Pavarde7303     4.80
Vardas7306      Pavarde7306     3.88
Vardas7308      Pavarde7308     4.96
Vardas7311      Pavarde7311     4.00
Vardas7313      Pavarde7313     3.20
Vardas7315      Pavarde7315     4.84
Vardas7316      Pavarde7316     2.44
Vardas7319      Pavarde7319     4.08
Vardas7320      Pavarde7320     4.16
Vardas7321      Pavarde7321     3.48
Vardas7323      Pavarde7323     3.24
Vardas7324      Pavarde7324     3.48
Vardas7328      Pavarde7328     3.84
Vardas7329      Pavarde7329     4.16
Vardas7330      Pavarde7330     4.32
Vardas7338      Pavarde7338     4.36
Vardas7340      Pavarde7340     3.64
Vardas7342      Pavarde7342     1.96
Vardas7344      Pavarde7344     4.80
Vardas7346      Pavarde7346     3.96
Vardas7347      Pavarde7347     2.92
Vardas7349      Pavarde7349     4.52
Vardas7352      Pavarde7352     3.40
Vardas7355      Pavarde7355     3.28
Vardas7363      Pavarde7363     2.68
Vardas7365      Pavarde7365     4.68
Vardas7367      Pavarde7367     4.60
Vardas7368      Pavarde7368     4.68
Vardas7370      Pavarde7370     2.96
Vardas7372      Pavarde7372     4.44
Vardas7375      Pavarde7375     4.72
Vardas7377      Pavarde7377     2.12
Vardas7378      Pavarde7378     4.48
Vardas7379      Pavarde7379     4.92
Vardas7380      Pavarde7380     3.76
Vardas7384      Pavarde7384     4.88
Vardas7385      Pavarde7385     2.96
Vardas7387      Pavarde7387     4.84
Vardas7388      Pavarde7388     4.36
Vardas7389      Pavarde7389     3.72
Vardas7391      Pavarde7391     4.08
Vardas7393      Pavarde7393     4.52
Vardas7394      Pavarde7394     4.12
Vardas7395      Pavarde7395     3.36
Vardas7396      Pavarde7396     4.68
Vardas7397      Pavarde7397     4.80
Vardas7398      Pavarde7398     2.88
Vardas7400      Pavarde7400     3.28
Vardas7403      Pavarde7403     4.36
Vardas7404      Pavarde7404     4.84
Vardas7406      Pavarde7406     3.36
Vardas7407      Pavarde7407     3.40
Vardas7408      Pavarde7408     4.04
Vardas7409      Pavarde7409     3.60
Vardas7410      Pavarde7410     2.92
Vardas7411      Pavarde7411     3.76
Vardas7412      Pavarde7412     3.72
Vardas7415      Pavarde7415     4.68
Vardas7416      Pavarde7416     4.44
Vardas7417      Pavarde7417     3.84
Vardas7418      Pavarde7418     2.44
Vardas7421      Pavarde7421     3.08
Vardas7422      Pavarde7422     2.76
Vardas7423      Pavarde7423     2.44
Vardas7425      Pavarde7425     4.52
Vardas7429      Pavarde7429     2.72
Vardas7434      Pavarde7434     3.00
Vardas7436      Pavarde7436     3.40
Vardas7438      Pavarde7438     4.08
Vardas7440      Pavarde7440     1.96
Vardas7443      Pavarde7443     4.64
Vardas7444      Pavarde7444     3.52
Vardas7445      Pavarde7445     4.32
Vardas7446      Pavarde7446     4.56
Vardas7449      Pavarde7449     3.12
Vardas7450      Pavarde7450     4.04
Vardas7451      Pavarde7451     2.60
Vardas7452      Pavarde7452     4.84
Vardas7458      Pavarde7458     4.56
Vardas7460      Pavarde7460     3.88
Vardas7463      Pavarde7463     4.48
Vardas7465      Pavarde7465     3.32
Vardas7471      Pavarde7471     4.00
Vardas7475      Pavarde7475     4.32
Vardas7479      Pavarde7479     4.60
Vardas7481      Pavarde7481     2.64
Vardas7484      Pavarde7484     2.68
Vardas7488      Pavarde7488     3.20
Vardas7489      Pavarde7489     2.84
Vardas7492      Pavarde7492     3.28
Vardas7493      Pavarde7493     4.20
Vardas7496      Pavarde7496     4.88
Vardas7499      Pavarde7499     2.20
Vardas7500      Pavarde7500     3.52
Vardas7503      Pavarde7503     4.60
Vardas7504      Pavarde7504     2.20
Vardas7507      Pavarde7507     4.60
Vardas7509      Pavarde7509     2.76
Vardas7510      Pavarde7510     3.52
Vardas7511      Pavarde7511     2.52
Vardas7514      Pavarde7514     3.72
Vardas7519      Pavarde7519     3.72
Vardas7520      Pavarde7520     4.92
Vardas7524      Pavarde7524     3.80
Vardas7526      Pavarde7526     3.64
Vardas7534      Pavarde7534     4.68
Vardas7535      Pavarde7535     3.52
Vardas7540      Pavarde7540     3.56
Vardas7541      Pavarde7541     4.64
Vardas7542      Pavarde7542     3.76
Vardas7544      Pavarde7544     4.44
Vardas7546      Pavarde7546     4.20
Vardas7547      Pavarde7547     3.80
Vardas7555      Pavarde7555     2.96
Vardas7558      Pavarde7558     4.08
Vardas7560      Pavarde7560     3.92
Vardas7562      Pavarde7562     4.84
Vardas7563      Pavarde7563     4.08
Vardas7564      Pavarde7564     3.20
Vardas7571      Pavarde7571     3.92
Vardas7573      Pavarde7573     4.44
Vardas7578      Pavarde7578     4.60
Vardas7579      Pavarde7579     3.88
Vardas7580      Pavarde7580     3.24
Vardas7581      Pavarde7581     3.60
Vardas7587      Pavarde7587     3.28
Vardas7590      Pavarde7590     2.52
Vardas7591      Pavarde7591     3.96
Vardas7592      Pavarde7592     4.68
Vardas7597      Pavarde7597     3.52
Vardas7598      Pavarde7598     4.12
Vardas7600      Pavarde7600     3.32
Vardas7601      Pavarde7601     3.40
Vardas7605      Pavarde7605     1.96
Vardas7606      Pavarde7606     3.80
Vardas7610      Pavarde7610     3.36
Vardas7619      Pavarde7619     3.56
Vardas7620      Pavarde7620     4.36
Vardas7623      Pavarde7623     2.04
Vardas7624      Pavarde7624     3.08
Vardas7625      Pavarde7625     4.84
Vardas7629      Pavarde7629     3.12
Vardas7630      Pavarde7630     4.68
Vardas7631      Pavarde7631     2.44
Vardas7632      Pavarde7632     3.04
Vardas7634      Pavarde7634     4.76
Vardas7635      Pavarde7635     3.16
Vardas7637      Pavarde7637     4.16
Vardas7638      Pavarde7638     3.28
Vardas7645      Pavarde7645     3.00
Vardas7647      Pavarde7647     4.08
Vardas7649      Pavarde7649     3.32
Vardas7651      Pavarde7651     3.44
Vardas7654      Pavarde7654     2.92
Vardas7656      Pavarde7656     2.44
Vardas7658      Pavarde7658     3.64
Vardas7659      Pavarde7659     2.32
Vardas7661      Pavarde7661     3.68
Vardas7662      Pavarde7662     2.68
Vardas7664      Pavarde7664     4.44
Vardas7673      Pavarde7673     4.44
Vardas7676      Pavarde7676     4.08
Vardas7677      Pavarde7677     3.88
Vardas7678      Pavarde7678     3.72
Vardas7681      Pavarde7681     4.20
Vardas7684      Pavarde7684     4.84
Vardas7685      Pavarde7685     4.24
Vardas7686      Pavarde7686     3.96
Vardas7687      Pavarde7687     2.84
Vardas7688      Pavarde7688     2.36
Vardas7690      Pavarde7690     4.92
Vardas7693      Pavarde7693     3.84
Vardas7694      Pavarde7694     4.08
Vardas7695      Pavarde7695     4.28
Vardas7701      Pavarde7701     3.64
Vardas7706      Pavarde7706     3.96
Vardas7707      Pavarde7707     4.36
Vardas7708      Pavarde7708     2.60
Vardas7710      Pavarde7710     2.84
Vardas7711      Pavarde7711     4.08
Vardas7712      Pavarde7712     3.28
Vardas7714      Pavarde7714     4.80
Vardas7718      Pavarde7718     3.84
Vardas7723      Pavarde7723     3.40
Vardas7724      Pavarde7724     3.96
Vardas7726      Pavarde7726     2.20
Vardas7727      Pavarde7727     1.40
Vardas7728      Pavarde7728     3.40
Vardas7729      Pavarde7729     4.68
Vardas7730      Pavarde7730     3.44
Vardas7732      Pavarde7732     3.88
Vardas7734      Pavarde7734     4.20
Vardas7735      Pavarde7735     4.20
Vardas7741      Pavarde7741     3.96
Vardas7742      Pavarde7742     2.84
Vardas7743      Pavarde7743     1.96
Vardas7744      Pavarde7744     3.84
Vardas7745      Pavarde7745     2.48
Vardas7746      Pavarde7746     4.92
Vardas7750      Pavarde7750     3.00
Vardas7752      Pavarde7752     3.36
Vardas7753      Pavarde7753     4.76
Vardas7758      Pavarde7758     2.76
Vardas7759      Pavarde7759     3.32
Vardas7762      Pavarde7762     4.56
Vardas7765      Pavarde7765     4.00
Vardas7766      Pavarde7766     2.44
Vardas7768      Pavarde7768     2.64
Vardas7773      Pavarde7773     4.92
Vardas7776      Pavarde7776     3.92
Vardas7782      Pavarde7782     3.44
Vardas7787      Pavarde7787     4.04
Vardas7788      Pavarde7788     3.36
Vardas7789      Pavarde7789     4.76
Vardas7790      Pavarde7790     3.28
Vardas7793      Pavarde7793     3.16
Vardas7794      Pavarde7794     2.76
Vardas7797      Pavarde7797     3.72
Vardas7804      Pavarde7804     2.20
Vardas7810      Pavarde7810     2.20
Vardas7811      Pavarde7811     3.72
Vardas7812      Pavarde7812     3.88
Vardas7818      Pavarde7818     2.88
Vardas7822      Pavarde7822     2.36
Vardas7823      Pavarde7823     3.44
Vardas7825      Pavarde7825     3.16
Vardas7826      Pavarde7826     3.68
Vardas7827      Pavarde7827     4.08
Vardas7833      Pavarde7833     2.28
Vardas7835      Pavarde7835     3.44
Vardas7836      Pavarde7836     3.76
Vardas7838      Pavarde7838     4.36
Vardas7839      Pavarde7839     3.92
Vardas7842      Pavarde7842     2.44
Vardas7843      Pavarde7843     4.08
Vardas7844      Pavarde7844     3.60
Vardas7847      Pavarde7847     4.24
Vardas7848      Pavarde7848     4.20
Vardas7850      Pavarde7850     3.52
Vardas7856      Pavarde7856     3.72
Vardas7860      Pavarde7860     2.72
Vardas7865      Pavarde7865     4.40
Vardas7868      Pavarde7868     3.08
Vardas7869      Pavarde7869     3.64
Vardas7873      Pavarde7873     2.44
Vardas7876      Pavarde7876     2.60
Vardas7877      Pavarde7877     4.52
Vardas7878      Pavarde7878     4.80
Vardas7880      Pavarde7880     2.76
Vardas7885      Pavarde7885     3.80
Vardas7887      Pavarde7887     4.00
Vardas7892      Pavarde7892     4.44
Vardas7894      Pavarde7894     3.92
Vardas7895      Pavarde7895     4.84
Vardas7896      Pavarde7896     4.84
Vardas7898      Pavarde7898     3.16
Vardas7901      Pavarde7901     2.44
Vardas7902      Pavarde7902     3.64
Vardas7903      Pavarde7903     4.64
Vardas7905      Pavarde7905     2.96
Vardas7906      Pavarde7906     3.20
Vardas7907      Pavarde7907     2.40
Vardas7909      Pavarde7909     3.08
Vardas7910      Pavarde7910     4.28
Vardas7925      Pavarde7925     4.00
Vardas7926      Pavarde7926     4.48
Vardas7927      Pavarde7927     3.40
Vardas7928      Pavarde7928     4.36
Vardas7929      Pavarde7929     2.88
Vardas7931      Pavarde7931     3.56
Vardas7936      Pavarde7936     3.24
Vardas7938      Pavarde7938     2.52
Vardas7941      Pavarde7941     4.04
Vardas7943      Pavarde7943     3.24
Vardas7944      Pavarde7944     2.84
Vardas7945      Pavarde7945     4.76
Vardas7949      Pavarde7949     4.64
Vardas7950      Pavarde7950     2.52
Vardas7951      Pavarde7951     4.56
Vardas7953      Pavarde7953     1.96
Vardas7955      Pavarde7955     4.72
Vardas7959      Pavarde7959     3.12
Vardas7961      Pavarde7961     4.08
Vardas7962      Pavarde7962     4.20
Vardas7966      Pavarde7966     2.28
Vardas7967      Pavarde7967     4.52
Vardas7969      Pavarde7969     4.80
Vardas7974      Pavarde7974     3.40
Vardas7976      Pavarde7976     2.60
Vardas7978      Pavarde7978     4.28
Vardas7979      Pavarde7979     3.84
Vardas7980      Pavarde7980     2.24
Vardas7991      Pavarde7991     2.24
Vardas7993      Pavarde7993     2.44
Vardas7996      Pavarde7996     4.88
Vardas7999      Pavarde7999     4.92
Vardas8000      Pavarde8000     4.08
Vardas8002      Pavarde8002     4.48
Vardas8007      Pavarde8007     3.52
Vardas8010      Pavarde8010     3.92
Vardas8012      Pavarde8012     3.84
Vardas8013      Pavarde8013     3.64
Vardas8014      Pavarde8014     3.76
Vardas8021      Pavarde8021     4.16
Vardas8023      Pavarde8023     2.76
Vardas8024      Pavarde8024     4.44
Vardas8025      Pavarde8025     2.84
Vardas8027      Pavarde8027     3.96
Vardas8029      Pavarde8029     1.72
Vardas8032      Pavarde8032     4.68
Vardas8033      Pavarde8033     2.68
Vardas8037      Pavarde8037     3.68
Vardas8038      Pavarde8038     3.72
Vardas8039      Pavarde8039     2.84
Vardas8040      Pavarde8040     4.20
Vardas8047      Pavarde8047     3.60
Vardas8048      Pavarde8048     3.08
Vardas8050      Pavarde8050     4.28
Vardas8053      Pavarde8053     4.48
Vardas8054      Pavarde8054     2.96
Vardas8056      Pavarde8056     2.56
Vardas8058      Pavarde8058     4.64
Vardas8059      Pavarde8059     3.40
Vardas8060      Pavarde8060     2.60
Vardas8061      Pavarde8061     4.48
Vardas8062      Pavarde8062     2.20
Vardas8065      Pavarde8065     3.76
Vardas8067      Pavarde8067     4.88
Vardas8071      Pavarde8071     1.88
Vardas8072      Pavarde8072     3.08
Vardas8074      Pavarde8074     4.04
Vardas8079      Pavarde8079     1.80
Vardas8082      Pavarde8082     4.96
Vardas8084      Pavarde8084     4.20
Vardas8086      Pavarde8086     4.16
Vardas8092      Pavarde8092     4.92
Vardas8093      Pavarde8093     4.44
Vardas8096      Pavarde8096     4.52
Vardas8097      Pavarde8097     3.00
Vardas8098      Pavarde8098     3.68
Vardas8099      Pavarde8099     4.44
Vardas8100      Pavarde8100     3.96
Vardas8102      Pavarde8102     4.76
Vardas8104      Pavarde8104     1.40
Vardas8106      Pavarde8106     4.48
Vardas8107      Pavarde8107     3.00
Vardas8108      Pavarde8108     3.84
Vardas8109      Pavarde8109     2.32
Vardas8113      Pavarde8113     3.08
Vardas8115      Pavarde8115     4.24
Vardas8116      Pavarde8116     3.16
Vardas8119      Pavarde8119     3.76
Vardas8121      Pavarde8121     2.76
Vardas8123      Pavarde8123     4.80
Vardas8124      Pavarde8124     3.76
Vardas8126      Pavarde8126     4.60
Vardas8128      Pavarde8128     3.64
Vardas8130      Pavarde8130     4.20
Vardas8132      Pavarde8132     4.12
Vardas8135      Pavarde8135     2.20
Vardas8137      Pavarde8137     4.44
Vardas8139      Pavarde8139     3.56
Vardas8140      Pavarde8140     2.28
Vardas8142      Pavarde8142     4.52
Vardas8143      Pavarde8143     3.44
Vardas8146      Pavarde8146     4.56
Vardas8151      Pavarde8151     2.80
Vardas8152      Pavarde8152     4.08
Vardas8153      Pavarde8153     3.16
Vardas8157      Pavarde8157     3.16
Vardas8163      Pavarde8163     4.56
Vardas8164      Pavarde8164     3.72
Vardas8165      Pavarde8165     4.28
Vardas8167      Pavarde8167     3.40
Vardas8169      Pavarde8169     3.64
Vardas8172      Pavarde8172     2.76
Vardas8177      Pavarde8177     4.00
Vardas8180      Pavarde8180     4.76
Vardas8182      Pavarde8182     2.80
Vardas8183      Pavarde8183     3.76
Vardas8184      Pavarde8184     3.48
Vardas8185      Pavarde8185     3.40
Vardas8189      Pavarde8189     3.00
Vardas8190      Pavarde8190     3.48
Vardas8192      Pavarde8192     2.36
Vardas8195      Pavarde8195     3.80
Vardas8197      Pavarde8197     2.52
Vardas8199      Pavarde8199     2.60
Vardas8200      Pavarde8200     4.72
Vardas8202      Pavarde8202     2.60
Vardas8204      Pavarde8204     4.08
Vardas8206      Pavarde8206     2.68
Vardas8208      Pavarde8208     3.48
Vardas8209      Pavarde8209     2.84
Vardas8212      Pavarde8212     2.84
Vardas8216      Pavarde8216     4.32
Vardas8222      Pavarde8222     3.08
Vardas8224      Pavarde8224     4.00
Vardas8225      Pavarde8225     2.76
Vardas8226      Pavarde8226     2.80
Vardas8227      Pavarde8227     4.32
Vardas8228      Pavarde8228     2.60
Vardas8229      Pavarde8229     4.64
Vardas8233      Pavarde8233     2.08
Vardas8234      Pavarde8234     3.36
Vardas8236      Pavarde8236     4.48
Vardas8239      Pavarde8239     4.24
Vardas8242      Pavarde8242     3.60
Vardas8243      Pavarde8243     2.60
Vardas8247      Pavarde8247     2.64
Vardas8248      Pavarde8248     3.64
Vardas8249      Pavarde8249     2.68
Vardas8253      Pavarde8253     3.32
Vardas8254      Pavarde8254     3.24
Vardas8256      Pavarde8256     3.64
Vardas8257      Pavarde8257     3.40
Vardas8259      Pavarde8259     3.40
Vardas8267      Pavarde8267     3.76
Vardas8269      Pavarde8269     4.28
Vardas8270      Pavarde8270     3.36
Vardas8271      Pavarde8271     4.52
Vardas8273      Pavarde8273     4.28
Vardas8274      Pavarde8274     3.36
Vardas8275      Pavarde8275     3.40
Vardas8277      Pavarde8277     2.48
Vardas8280      Pavarde8280     2.96
Vardas8281      Pavarde8281     2.92
Vardas8283      Pavarde8283     4.80
Vardas8284      Pavarde8284     3.00
Vardas8286      Pavarde8286     4.76
Vardas8288      Pavarde8288     4.28
Vardas8293      Pavarde8293     4.24
Vardas8294      Pavarde8294     3.88
Vardas8295      Pavarde8295     2.88
Vardas8298      Pavarde8298     4.84
Vardas8301      Pavarde8301     2.92
Vardas8308      Pavarde8308     4.56
Vardas8310      Pavarde8310     3.76
Vardas8312      Pavarde8312     3.44
Vardas8313      Pavarde8313     4.16
Vardas8314      Pavarde8314     3.28
Vardas8315      Pavarde8315     4.84
Vardas8318      Pavarde8318     2.52
Vardas8319      Pavarde8319     2.76
Vardas8320      Pavarde8320     2.96
Vardas8323      Pavarde8323     2.72
Vardas8324      Pavarde8324     2.68
Vardas8326      Pavarde8326     3.20
Vardas8329      Pavarde8329     2.28
Vardas8331      Pavarde8331     4.60
Vardas8334      Pavarde8334     4.12
Vardas8344      Pavarde8344     3.96
Vardas8349      Pavarde8349     4.72
Vardas8350      Pavarde8350     4.52
Vardas8352      Pavarde8352     3.32
Vardas8360      Pavarde8360     3.20
Vardas8363      Pavarde8363     2.40
Vardas8364      Pavarde8364     4.88
Vardas8368      Pavarde8368     2.68
Vardas8370      Pavarde8370     3.24
Vardas8376      Pavarde8376     3.60
Vardas8380      Pavarde8380     4.60
Vardas8382      Pavarde8382     2.44
Vardas8390      Pavarde8390     4.56
Vardas8393      Pavarde8393     4.40
Vardas8400      Pavarde8400     4.92
Vardas8401      Pavarde8401     4.48
Vardas8405      Pavarde8405     4.20
Vardas8407      Pavarde8407     2.20
Vardas8411      Pavarde8411     4.48
Vardas8412      Pavarde8412     3.88
Vardas8419      Pavarde8419     4.24
Vardas8422      Pavarde8422     3.04
Vardas8423      Pavarde8423     3.40
Vardas8426      Pavarde8426     2.84
Vardas8428      Pavarde8428     2.20
Vardas8444      Pavarde8444     4.56
Vardas8446      Pavarde8446     3.20
Vardas8447      Pavarde8447     3.56
Vardas8450      Pavarde8450     1.80
Vardas8452      Pavarde8452     2.84
Vardas8453      Pavarde8453     4.36
Vardas8458      Pavarde8458     3.36
Vardas8460      Pavarde8460     4.12
Vardas8462      Pavarde8462     3.48
Vardas8463      Pavarde8463     2.72
Vardas8465      Pavarde8465     2.44
Vardas8466      Pavarde8466     4.48
Vardas8467      Pavarde8467     4.72
Vardas8470      Pavarde8470     2.44
Vardas8471      Pavarde8471     3.16
Vardas8472      Pavarde8472     4.72
Vardas8473      Pavarde8473     4.20
Vardas8474      Pavarde8474     3.80
Vardas8476      Pavarde8476     2.04
Vardas8481      Pavarde8481     2.12
Vardas8482      Pavarde8482     4.72
Vardas8484      Pavarde8484     3.80
Vardas8485      Pavarde8485     3.20
Vardas8486      Pavarde8486     2.28
Vardas8487      Pavarde8487     2.72
Vardas8491      Pavarde8491     3.84
Vardas8495      Pavarde8495     4.96
Vardas8496      Pavarde8496     3.64
Vardas8497      Pavarde8497     3.24
Vardas8500      Pavarde8500     3.84
Vardas8501      Pavarde8501     2.76
Vardas8502      Pavarde8502     3.36
Vardas8505      Pavarde8505     2.08
Vardas8507      Pavarde8507     3.96
Vardas8510      Pavarde8510     4.88
Vardas8512      Pavarde8512     2.56
Vardas8513      Pavarde8513     2.68
Vardas8514      Pavarde8514     3.84
Vardas8516      Pavarde8516     4.52
Vardas8517      Pavarde8517     4.20
Vardas8518      Pavarde8518     3.60
Vardas8519      Pavarde8519     4.68
Vardas8524      Pavarde8524     3.72
Vardas8525      Pavarde8525     2.60
Vardas8527      Pavarde8527     3.40
Vardas8530      Pavarde8530     4.36
Vardas8531      Pavarde8531     4.32
Vardas8533      Pavarde8533     4.36
Vardas8534      Pavarde8534     4.24
Vardas8538      Pavarde8538     3.88
Vardas8540      Pavarde8540     3.68
Vardas8542      Pavarde8542     1.40
Vardas8543      Pavarde8543     3.96
Vardas8544      Pavarde8544     4.20
Vardas8545      Pavarde8545     2.68
Vardas8550      Pavarde8550     3.72
Vardas8551      Pavarde8551     3.40
Vardas8553      Pavarde8553     3.16
Vardas8555      Pavarde8555     4.64
Vardas8558      Pavarde8558     3.16
Vardas8560      Pavarde8560     4.64
Vardas8564      Pavarde8564     3.36
Vardas8566      Pavarde8566     4.80
Vardas8568      Pavarde8568     3.32
Vardas8570      Pavarde8570     3.92
Vardas8571      Pavarde8571     3.04
Vardas8572      Pavarde8572     3.56
Vardas8575      Pavarde8575     4.84
Vardas8576      Pavarde8576     4.96
Vardas8577      Pavarde8577     2.84
Vardas8578      Pavarde8578     2.28
Vardas8580      Pavarde8580     4.80
Vardas8584      Pavarde8584     4.44
Vardas8586      Pavarde8586     1.88
Vardas8588      Pavarde8588     2.68
Vardas8592      Pavarde8592     3.28
Vardas8593      Pavarde8593     3.96
Vardas8597      Pavarde8597     4.56
Vardas8598      Pavarde8598     2.84
Vardas8599      Pavarde8599     4.48
Vardas8601      Pavarde8601     4.84
Vardas8603      Pavarde8603     4.88
Vardas8605      Pavarde8605     3.72
Vardas8607      Pavarde8607     3.16
Vardas8608      Pavarde8608     4.12
Vardas8610      Pavarde8610     2.16
Vardas8615      Pavarde8615     2.84
Vardas8617      Pavarde8617     4.44
Vardas8618      Pavarde8618     3.44
Vardas8619      Pavarde8619     3.56
Vardas8621      Pavarde8621     2.36
Vardas8624      Pavarde8624     4.36
Vardas8625      Pavarde8625     3.32
Vardas8626      Pavarde8626     4.56
Vardas8627      Pavarde8627     4.24
Vardas8628      Pavarde8628     3.80
Vardas8629      Pavarde8629     2.12
Vardas8631      Pavarde8631     3.56
Vardas8633      Pavarde8633     3.84
Vardas8634      Pavarde8634     2.64
Vardas8636      Pavarde8636     4.52
Vardas8637      Pavarde8637     2.12
Vardas8639      Pavarde8639     2.52
Vardas8641      Pavarde8641     3.76
Vardas8646      Pavarde8646     3.36
Vardas8649      Pavarde8649     3.12
Vardas8651      Pavarde8651     3.52
Vardas8653      Pavarde8653     4.28
Vardas8656      Pavarde8656     3.92
Vardas8659      Pavarde8659     2.80
Vardas8665      Pavarde8665     3.48
Vardas8666      Pavarde8666     3.32
Vardas8667      Pavarde8667     4.76
Vardas8669      Pavarde8669     3.56
Vardas8673      Pavarde8673     3.00
Vardas8676      Pavarde8676     4.24
Vardas8677      Pavarde8677     2.44
Vardas8685      Pavarde8685     4.24
Vardas8691      Pavarde8691     3.52
Vardas8692      Pavarde8692     3.04
Vardas8693      Pavarde8693     3.56
Vardas8700      Pavarde8700     4.72
Vardas8701      Pavarde8701     3.04
Vardas8704      Pavarde8704     3.32
Vardas8705      Pavarde8705     3.28
Vardas8706      Pavarde8706     4.68
Vardas8707      Pavarde8707     1.80
Vardas8708      Pavarde8708     4.56
Vardas8711      Pavarde8711     3.72
Vardas8713      Pavarde8713     3.20
Vardas8714      Pavarde8714     3.72
Vardas8716      Pavarde8716     2.52
Vardas8722      Pavarde8722     2.64
Vardas8725      Pavarde8725     3.68
Vardas8726      Pavarde8726     2.92
Vardas8729      Pavarde8729     4.68
Vardas8733      Pavarde8733     3.60
Vardas8735      Pavarde8735     3.60
Vardas8737      Pavarde8737     2.96
Vardas8738      Pavarde8738     3.72
Vardas8742      Pavarde8742     2.88
Vardas8745      Pavarde8745     3.28
Vardas8751      Pavarde8751     4.68
Vardas8755      Pavarde8755     4.80
Vardas8756      Pavarde8756     3.60
Vardas8758      Pavarde8758     3.40
Vardas8759      Pavarde8759     3.84
Vardas8770      Pavarde8770     3.84
Vardas8773      Pavarde8773     3.56
Vardas8777      Pavarde8777     3.64
Vardas8782      Pavarde8782     3.96
Vardas8784      Pavarde8784     4.04
Vardas8785      Pavarde8785     2.80
Vardas8786      Pavarde8786     4.68
Vardas8787      Pavarde8787     4.60
Vardas8788      Pavarde8788     3.84
Vardas8790      Pavarde8790     2.60
Vardas8791      Pavarde8791     3.36
Vardas8794      Pavarde8794     4.00
Vardas8795      Pavarde8795     4.56
Vardas8796      Pavarde8796     3.92
Vardas8797      Pavarde8797     2.76
Vardas8798      Pavarde8798     4.16
Vardas8802      Pavarde8802     4.76
Vardas8803      Pavarde8803     3.40
Vardas8804      Pavarde8804     3.36
Vardas8805      Pavarde8805     4.92
Vardas8806      Pavarde8806     4.04
Vardas8808      Pavarde8808     2.68
Vardas8810      Pavarde8810     2.76
Vardas8811      Pavarde8811     2.68
Vardas8816      Pavarde8816     3.16
Vardas8821      Pavarde8821     4.60
Vardas8826      Pavarde8826     4.76
Vardas8829      Pavarde8829     2.68
Vardas8833      Pavarde8833     4.84
Vardas8836      Pavarde8836     4.80
Vardas8838      Pavarde8838     2.20
Vardas8841      Pavarde8841     1.32
Vardas8845      Pavarde8845     2.04
Vardas8846      Pavarde8846     2.12
Vardas8850      Pavarde8850     4.20
Vardas8852      Pavarde8852     4.88
Vardas8853      Pavarde8853     3.96
Vardas8854      Pavarde8854     3.72
Vardas8855      Pavarde8855     4.44
Vardas8856      Pavarde8856     3.32
Vardas8857      Pavarde8857     4.32
Vardas8858      Pavarde8858     3.04
Vardas8859      Pavarde8859     2.80
Vardas8861      Pavarde8861     3.28
Vardas8864      Pavarde8864     4.72
Vardas8865      Pavarde8865     2.44
Vardas8866      Pavarde8866     2.92
Vardas8873      Pavarde8873     3.60
Vardas8876      Pavarde8876     3.64
Vardas8877      Pavarde8877     4.28
Vardas8878      Pavarde8878     3.56
Vardas8879      Pavarde8879     4.52
Vardas8881      Pavarde8881     4.08
Vardas8883      Pavarde8883     3.24
Vardas8886      Pavarde8886     4.52
Vardas8888      Pavarde8888     4.52
Vardas8889      Pavarde8889     4.92
Vardas8891      Pavarde8891     4.20
Vardas8895      Pavarde8895     4.16
Vardas8900      Pavarde8900     4.72
Vardas8903      Pavarde8903     4.20
Vardas8906      Pavarde8906     3.24
Vardas8907      Pavarde8907     4.68
Vardas8908      Pavarde8908     4.24
Vardas8910      Pavarde8910     3.08
Vardas8915      Pavarde8915     2.80
Vardas8919      Pavarde8919     3.88
Vardas8921      Pavarde8921     2.20
Vardas8924      Pavarde8924     3.16
Vardas8928      Pavarde8928     4.36
Vardas8929      Pavarde8929     4.60
Vardas8930      Pavarde8930     4.32
Vardas8931      Pavarde8931     4.80
Vardas8933      Pavarde8933     4.12
Vardas8934      Pavarde8934     4.20
Vardas8935      Pavarde8935     4.48
Vardas8936      Pavarde8936     2.60
Vardas8937      Pavarde8937     2.36
Vardas8938      Pavarde8938     3.84
Vardas8944      Pavarde8944     4.08
Vardas8945      Pavarde8945     3.28
Vardas8946      Pavarde8946     4.84
Vardas8947      Pavarde8947     4.60
Vardas8949      Pavarde8949     4.40
Vardas8951      Pavarde8951     4.76
Vardas8954      Pavarde8954     3.76
Vardas8958      Pavarde8958     4.20
Vardas8959      Pavarde8959     3.68
Vardas8960      Pavarde8960     3.80
Vardas8963      Pavarde8963     3.08
Vardas8973      Pavarde8973     4.24
Vardas8974      Pavarde8974     4.64
Vardas8977      Pavarde8977     4.36
Vardas8978      Pavarde8978     4.84
Vardas8985      Pavarde8985     3.00
