Vardas         Pavarde        Galutinis balas (vid.)
Vardas1350      Pavarde1350     5.96
Vardas1352      Pavarde1352     7.28
Vardas1353      Pavarde1353     5.64
Vardas1354      Pavarde1354     6.88
Vardas1355      Pavarde1355     7.08
Vardas1360      Pavarde1360     8.80
Vardas1369      Pavarde1369     7.88
Vardas1372      Pavarde1372     5.80
Vardas1373      Pavarde1373     5.56
Vardas1374      Pavarde1374     6.64
Vardas1377      Pavarde1377     5.12
Vardas1378      Pavarde1378     7.20
Vardas1383      Pavarde1383     6.00
Vardas1384      Pavarde1384     5.80
Vardas1388      Pavarde1388     5.32
Vardas1389      Pavarde1389     6.96
Vardas1391      Pavarde1391     5.80
Vardas1392      Pavarde1392     7.84
Vardas1393      Pavarde1393     6.84
Vardas1394      Pavarde1394     6.08
Vardas1398      Pavarde1398     5.08
Vardas1399      Pavarde1399     6.36
Vardas1400      Pavarde1400     6.40
Vardas1401      Pavarde1401     8.04
Vardas1403      Pavarde1403     6.40
Vardas1404      Pavarde1404     6.72
Vardas1405      Pavarde1405     5.00
Vardas1407      Pavarde1407     6.76
Vardas1408      Pavarde1408     6.00
Vardas1410      Pavarde1410     5.00
Vardas1412      Pavarde1412     6.68
Vardas1413      Pavarde1413     8.32
Vardas1414      Pavarde1414     8.72
Vardas1415      Pavarde1415     7.64
Vardas1417      Pavarde1417     8.00
Vardas1418      Pavarde1418     8.64
Vardas1421      Pavarde1421     7.00
Vardas1422      Pavarde1422     5.44
Vardas1426      Pavarde1426     6.40
Vardas1429      Pavarde1429     5.32
Vardas1430      Pavarde1430     7.12
Vardas1432      Pavarde1432     8.08
Vardas1433      Pavarde1433     6.44
Vardas1435      Pavarde1435     6.68
Vardas1436      Pavarde1436     6.64
Vardas1439      Pavarde1439     5.60
Vardas1440      Pavarde1440     5.60
Vardas1444      Pavarde1444     7.36
Vardas1445      Pavarde1445     5.48
Vardas1446      Pavarde1446     5.72
Vardas1447      Pavarde1447     6.52
Vardas1449      Pavarde1449     7.80
Vardas1450      Pavarde1450     6.64
Vardas1451      Pavarde1451     6.20
Vardas1452      Pavarde1452     8.32
Vardas1455      Pavarde1455     6.88
Vardas1456      Pavarde1456     5.56
Vardas1457      Pavarde1457     8.16
Vardas1458      Pavarde1458     8.72
Vardas1460      Pavarde1460     5.12
Vardas1461      Pavarde1461     6.08
Vardas1462      Pavarde1462     5.60
Vardas1464      Pavarde1464     6.88
Vardas1466      Pavarde1466     5.88
Vardas1469      Pavarde1469     5.08
Vardas1473      Pavarde1473     5.84
Vardas1475      Pavarde1475     7.60
Vardas1476      Pavarde1476     5.76
Vardas1477      Pavarde1477     7.08
Vardas1478      Pavarde1478     6.68
Vardas1479      Pavarde1479     7.56
Vardas1481      Pavarde1481     6.32
Vardas1482      Pavarde1482     7.20
Vardas1483      Pavarde1483     6.40
Vardas1484      Pavarde1484     6.32
Vardas1485      Pavarde1485     8.72
Vardas1487      Pavarde1487     6.72
Vardas1489      Pavarde1489     8.32
Vardas1491      Pavarde1491     6.28
Vardas1492      Pavarde1492     6.48
Vardas1493      Pavarde1493     5.00
Vardas1494      Pavarde1494     7.28
Vardas1495      Pavarde1495     7.24
Vardas1501      Pavarde1501     6.76
Vardas1502      Pavarde1502     8.64
Vardas1505      Pavarde1505     6.16
Vardas1507      Pavarde1507     6.20
Vardas1508      Pavarde1508     5.36
Vardas1509      Pavarde1509     6.12
Vardas1512      Pavarde1512     7.92
Vardas1514      Pavarde1514     5.20
Vardas1516      Pavarde1516     7.08
Vardas1517      Pavarde1517     7.40
Vardas1520      Pavarde1520     6.72
Vardas1521      Pavarde1521     5.44
Vardas1522      Pavarde1522     6.48
Vardas1523      Pavarde1523     6.84
Vardas1525      Pavarde1525     7.52
Vardas1526      Pavarde1526     6.60
Vardas1530      Pavarde1530     7.44
Vardas1533      Pavarde1533     6.16
Vardas1534      Pavarde1534     7.44
Vardas1535      Pavarde1535     7.80
Vardas1536      Pavarde1536     6.40
Vardas1538      Pavarde1538     8.64
Vardas1539      Pavarde1539     5.36
Vardas1541      Pavarde1541     8.44
Vardas1542      Pavarde1542     6.08
Vardas1544      Pavarde1544     5.88
Vardas1546      Pavarde1546     7.80
Vardas1547      Pavarde1547     6.60
Vardas1548      Pavarde1548     6.36
Vardas1549      Pavarde1549     6.76
Vardas1551      Pavarde1551     7.88
Vardas1554      Pavarde1554     6.88
Vardas1555      Pavarde1555     5.96
Vardas1557      Pavarde1557     6.20
Vardas1559      Pavarde1559     8.12
Vardas1562      Pavarde1562     6.20
Vardas1563      Pavarde1563     6.92
Vardas1565      Pavarde1565     7.04
Vardas1568      Pavarde1568     6.32
Vardas1569      Pavarde1569     6.72
Vardas1571      Pavarde1571     8.56
Vardas1572      Pavarde1572     8.40
Vardas1573      Pavarde1573     8.76
Vardas1574      Pavarde1574     5.36
Vardas1575      Pavarde1575     5.52
Vardas1577      Pavarde1577     7.36
Vardas1579      Pavarde1579     5.84
Vardas1581      Pavarde1581     5.84
Vardas1582      Pavarde1582     5.44
Vardas1583      Pavarde1583     7.52
Vardas1584      Pavarde1584     6.80
Vardas1585      Pavarde1585     6.92
Vardas1587      Pavarde1587     5.16
Vardas1589      Pavarde1589     8.64
Vardas1591      Pavarde1591     5.76
Vardas1593      Pavarde1593     5.32
Vardas1594      Pavarde1594     5.08
Vardas1597      Pavarde1597     7.28
Vardas1600      Pavarde1600     6.24
Vardas1601      Pavarde1601     5.56
Vardas1605      Pavarde1605     7.00
Vardas1606      Pavarde1606     6.88
Vardas1607      Pavarde1607     6.48
Vardas1609      Pavarde1609     6.20
Vardas1612      Pavarde1612     7.36
Vardas1613      Pavarde1613     5.20
Vardas1614      Pavarde1614     7.44
Vardas1616      Pavarde1616     5.60
Vardas1617      Pavarde1617     6.72
Vardas1619      Pavarde1619     7.84
Vardas1620      Pavarde1620     5.08
Vardas1621      Pavarde1621     6.80
Vardas1622      Pavarde1622     7.48
Vardas1625      Pavarde1625     7.72
Vardas1626      Pavarde1626     6.80
Vardas1627      Pavarde1627     5.72
Vardas1628      Pavarde1628     8.28
Vardas1629      Pavarde1629     5.88
Vardas1633      Pavarde1633     5.96
Vardas1634      Pavarde1634     6.36
Vardas1635      Pavarde1635     8.88
Vardas1636      Pavarde1636     5.56
Vardas1638      Pavarde1638     6.00
Vardas1640      Pavarde1640     7.20
Vardas1642      Pavarde1642     7.16
Vardas1643      Pavarde1643     5.52
Vardas1646      Pavarde1646     5.80
Vardas1647      Pavarde1647     6.04
Vardas1648      Pavarde1648     5.64
Vardas1654      Pavarde1654     5.20
Vardas1655      Pavarde1655     6.80
Vardas1656      Pavarde1656     6.36
Vardas1657      Pavarde1657     5.04
Vardas1658      Pavarde1658     7.04
Vardas1659      Pavarde1659     7.56
Vardas1660      Pavarde1660     7.76
Vardas1662      Pavarde1662     6.68
Vardas1664      Pavarde1664     5.24
Vardas1666      Pavarde1666     7.40
Vardas1668      Pavarde1668     6.68
Vardas1669      Pavarde1669     6.36
Vardas1670      Pavarde1670     7.44
Vardas1674      Pavarde1674     5.12
Vardas1675      Pavarde1675     5.24
Vardas1676      Pavarde1676     7.64
Vardas1677      Pavarde1677     7.52
Vardas1683      Pavarde1683     6.64
Vardas1685      Pavarde1685     8.32
Vardas1689      Pavarde1689     8.32
Vardas1691      Pavarde1691     5.88
Vardas1694      Pavarde1694     8.48
Vardas1695      Pavarde1695     5.32
Vardas1696      Pavarde1696     7.16
Vardas1698      Pavarde1698     7.56
Vardas1699      Pavarde1699     6.28
Vardas1700      Pavarde1700     5.88
Vardas1702      Pavarde1702     7.56
Vardas1703      Pavarde1703     5.00
Vardas1704      Pavarde1704     6.80
Vardas1706      Pavarde1706     6.16
Vardas1707      Pavarde1707     5.80
Vardas1708      Pavarde1708     6.16
Vardas1709      Pavarde1709     6.68
Vardas1711      Pavarde1711     5.84
Vardas1712      Pavarde1712     7.88
Vardas1716      Pavarde1716     6.52
Vardas1717      Pavarde1717     6.44
Vardas1719      Pavarde1719     7.48
Vardas1721      Pavarde1721     8.56
Vardas1724      Pavarde1724     5.88
Vardas1725      Pavarde1725     5.48
Vardas1726      Pavarde1726     8.00
Vardas1728      Pavarde1728     7.68
Vardas1729      Pavarde1729     5.60
Vardas1730      Pavarde1730     5.68
Vardas1731      Pavarde1731     6.52
Vardas1737      Pavarde1737     6.76
Vardas1738      Pavarde1738     5.40
Vardas1739      Pavarde1739     5.88
Vardas1740      Pavarde1740     7.56
Vardas1741      Pavarde1741     7.32
Vardas1743      Pavarde1743     6.60
Vardas1745      Pavarde1745     5.84
Vardas1746      Pavarde1746     6.40
Vardas1748      Pavarde1748     5.44
Vardas1749      Pavarde1749     5.92
Vardas1750      Pavarde1750     7.68
Vardas1751      Pavarde1751     6.56
Vardas1753      Pavarde1753     5.60
Vardas1754      Pavarde1754     5.00
Vardas1755      Pavarde1755     6.92
Vardas1756      Pavarde1756     5.20
Vardas1757      Pavarde1757     5.24
Vardas1759      Pavarde1759     5.40
Vardas1760      Pavarde1760     7.64
Vardas1761      Pavarde1761     6.32
Vardas1764      Pavarde1764     6.48
Vardas1766      Pavarde1766     6.76
Vardas1770      Pavarde1770     5.04
Vardas1771      Pavarde1771     5.64
Vardas1773      Pavarde1773     5.48
Vardas1774      Pavarde1774     6.44
Vardas1775      Pavarde1775     9.44
Vardas1778      Pavarde1778     6.48
Vardas1780      Pavarde1780     5.28
Vardas1782      Pavarde1782     5.00
Vardas1783      Pavarde1783     5.92
Vardas1784      Pavarde1784     5.12
Vardas1785      Pavarde1785     8.80
Vardas1786      Pavarde1786     7.64
Vardas1788      Pavarde1788     6.56
Vardas1792      Pavarde1792     7.52
Vardas1794      Pavarde1794     5.76
Vardas1796      Pavarde1796     7.40
Vardas1797      Pavarde1797     7.32
Vardas1802      Pavarde1802     5.36
Vardas1803      Pavarde1803     6.00
Vardas1805      Pavarde1805     5.08
Vardas1806      Pavarde1806     7.12
Vardas1807      Pavarde1807     7.40
Vardas1809      Pavarde1809     6.96
Vardas1810      Pavarde1810     8.52
Vardas1811      Pavarde1811     6.84
Vardas1812      Pavarde1812     5.92
Vardas1818      Pavarde1818     6.52
Vardas1819      Pavarde1819     7.04
Vardas1820      Pavarde1820     6.64
Vardas1821      Pavarde1821     7.92
Vardas1823      Pavarde1823     7.28
Vardas1827      Pavarde1827     6.92
Vardas1828      Pavarde1828     8.48
Vardas1829      Pavarde1829     8.24
Vardas1830      Pavarde1830     5.40
Vardas1832      Pavarde1832     6.88
Vardas1833      Pavarde1833     5.60
Vardas1834      Pavarde1834     6.40
Vardas1836      Pavarde1836     7.88
Vardas1837      Pavarde1837     6.72
Vardas1838      Pavarde1838     6.96
Vardas1839      Pavarde1839     5.88
Vardas1840      Pavarde1840     5.36
Vardas1842      Pavarde1842     8.24
Vardas1845      Pavarde1845     5.64
Vardas1852      Pavarde1852     5.52
Vardas1853      Pavarde1853     5.88
Vardas1854      Pavarde1854     6.04
Vardas1857      Pavarde1857     6.80
Vardas1860      Pavarde1860     5.28
Vardas1864      Pavarde1864     6.96
Vardas1865      Pavarde1865     6.96
Vardas1867      Pavarde1867     7.64
Vardas1869      Pavarde1869     7.88
Vardas1870      Pavarde1870     7.20
Vardas1871      Pavarde1871     8.24
Vardas1872      Pavarde1872     8.72
Vardas1873      Pavarde1873     5.04
Vardas1880      Pavarde1880     6.96
Vardas1881      Pavarde1881     7.32
Vardas1882      Pavarde1882     8.24
Vardas1883      Pavarde1883     7.28
Vardas1884      Pavarde1884     6.72
Vardas1885      Pavarde1885     6.12
Vardas1886      Pavarde1886     5.36
Vardas1887      Pavarde1887     5.00
Vardas1888      Pavarde1888     6.68
Vardas1890      Pavarde1890     7.92
Vardas1892      Pavarde1892     7.40
Vardas1893      Pavarde1893     8.96
Vardas1894      Pavarde1894     6.08
Vardas1895      Pavarde1895     6.56
Vardas1896      Pavarde1896     8.48
Vardas1897      Pavarde1897     5.88
Vardas1900      Pavarde1900     6.52
Vardas1901      Pavarde1901     5.48
Vardas1904      Pavarde1904     6.16
Vardas1906      Pavarde1906     8.12
Vardas1907      Pavarde1907     6.96
Vardas1908      Pavarde1908     5.84
Vardas1909      Pavarde1909     7.00
Vardas1910      Pavarde1910     5.68
Vardas1911      Pavarde1911     9.20
Vardas1914      Pavarde1914     7.36
Vardas1915      Pavarde1915     7.08
Vardas1918      Pavarde1918     8.32
Vardas1919      Pavarde1919     5.08
Vardas1920      Pavarde1920     6.36
Vardas1921      Pavarde1921     6.04
Vardas1922      Pavarde1922     5.64
Vardas1924      Pavarde1924     6.56
Vardas1925      Pavarde1925     5.84
Vardas1927      Pavarde1927     6.08
Vardas1929      Pavarde1929     6.08
Vardas1930      Pavarde1930     7.16
Vardas1932      Pavarde1932     6.72
Vardas1933      Pavarde1933     8.16
Vardas1937      Pavarde1937     5.16
Vardas1938      Pavarde1938     5.96
Vardas1939      Pavarde1939     7.80
Vardas1940      Pavarde1940     6.72
Vardas1942      Pavarde1942     6.00
Vardas1943      Pavarde1943     5.28
Vardas1944      Pavarde1944     5.44
Vardas1946      Pavarde1946     5.16
Vardas1947      Pavarde1947     6.60
Vardas1948      Pavarde1948     5.24
Vardas1949      Pavarde1949     8.72
Vardas1950      Pavarde1950     8.32
Vardas1953      Pavarde1953     7.32
Vardas1956      Pavarde1956     7.28
Vardas1958      Pavarde1958     6.80
Vardas1961      Pavarde1961     6.48
Vardas1965      Pavarde1965     6.48
Vardas1966      Pavarde1966     7.52
Vardas1969      Pavarde1969     6.88
Vardas1970      Pavarde1970     7.00
Vardas1971      Pavarde1971     6.00
Vardas1973      Pavarde1973     6.96
Vardas1974      Pavarde1974     6.68
Vardas1976      Pavarde1976     6.92
Vardas1977      Pavarde1977     6.72
Vardas1979      Pavarde1979     7.88
Vardas1980      Pavarde1980     5.72
Vardas1981      Pavarde1981     5.56
Vardas1982      Pavarde1982     7.16
Vardas1983      Pavarde1983     6.16
Vardas1984      Pavarde1984     7.48
Vardas1985      Pavarde1985     5.24
Vardas1987      Pavarde1987     5.20
Vardas1988      Pavarde1988     5.88
Vardas1990      Pavarde1990     6.44
Vardas1994      Pavarde1994     6.00
Vardas1996      Pavarde1996     7.12
Vardas1997      Pavarde1997     5.92
Vardas1999      Pavarde1999     7.44
Vardas2001      Pavarde2001     5.60
Vardas2005      Pavarde2005     9.04
Vardas2006      Pavarde2006     8.72
Vardas2008      Pavarde2008     6.04
Vardas2009      Pavarde2009     8.00
Vardas2010      Pavarde2010     5.52
Vardas2011      Pavarde2011     7.48
Vardas2012      Pavarde2012     5.64
Vardas2014      Pavarde2014     6.64
Vardas2015      Pavarde2015     6.00
Vardas2018      Pavarde2018     8.48
Vardas2020      Pavarde2020     7.44
Vardas2021      Pavarde2021     7.64
Vardas2024      Pavarde2024     7.24
Vardas2025      Pavarde2025     8.36
Vardas2028      Pavarde2028     7.76
Vardas2030      Pavarde2030     6.52
Vardas2031      Pavarde2031     6.56
Vardas2033      Pavarde2033     6.04
Vardas2035      Pavarde2035     6.12
Vardas2036      Pavarde2036     6.80
Vardas2037      Pavarde2037     7.36
Vardas2038      Pavarde2038     5.24
Vardas2039      Pavarde2039     5.76
Vardas2041      Pavarde2041     8.24
Vardas2042      Pavarde2042     7.20
Vardas2044      Pavarde2044     5.32
Vardas2046      Pavarde2046     7.72
Vardas2047      Pavarde2047     6.04
Vardas2049      Pavarde2049     5.84
Vardas2050      Pavarde2050     8.12
Vardas2051      Pavarde2051     5.00
Vardas2052      Pavarde2052     5.84
Vardas2053      Pavarde2053     6.56
Vardas2054      Pavarde2054     7.72
Vardas2058      Pavarde2058     6.68
Vardas2060      Pavarde2060     5.60
Vardas2061      Pavarde2061     8.00
Vardas2062      Pavarde2062     5.04
Vardas2065      Pavarde2065     5.48
Vardas2066      Pavarde2066     6.80
