Vardas         Pavarde        Galutinis balas (vid.)
Vardas820      Pavarde820      4.00
Vardas821      Pavarde821      6.12
Vardas822      Pavarde822      5.08
Vardas823      Pavarde823      4.28
Vardas824      Pavarde824      4.76
Vardas825      Pavarde825      7.92
Vardas826      Pavarde826      5.76
Vardas827      Pavarde827      6.80
Vardas828      Pavarde828      5.28
Vardas829      Pavarde829      8.24
Vardas830      Pavarde830      2.84
Vardas831      Pavarde831      4.88
Vardas832      Pavarde832      3.16
Vardas833      Pavarde833      6.88
Vardas834      Pavarde834      5.68
Vardas835      Pavarde835      6.84
Vardas836      Pavarde836      4.96
Vardas837      Pavarde837      4.04
Vardas838      Pavarde838      4.96
Vardas839      Pavarde839      7.64
Vardas840      Pavarde840      2.20
Vardas841      Pavarde841      7.24
Vardas842      Pavarde842      4.44
Vardas843      Pavarde843      6.56
Vardas844      Pavarde844      7.72
Vardas845      Pavarde845      5.56
Vardas846      Pavarde846      4.60
Vardas847      Pavarde847      2.84
Vardas848      Pavarde848      6.96
Vardas849      Pavarde849      5.52
Vardas850      Pavarde850      4.92
Vardas851      Pavarde851      4.48
Vardas852      Pavarde852      5.48
Vardas853      Pavarde853      4.44
Vardas854      Pavarde854      4.28
Vardas855      Pavarde855      2.84
Vardas856      Pavarde856      2.64
Vardas857      Pavarde857      7.28
Vardas858      Pavarde858      6.92
Vardas859      Pavarde859      7.12
Vardas860      Pavarde860      4.60
Vardas861      Pavarde861      6.32
Vardas862      Pavarde862      7.32
Vardas863      Pavarde863      2.72
Vardas864      Pavarde864      6.72
Vardas865      Pavarde865      8.72
Vardas866      Pavarde866      8.04
Vardas867      Pavarde867      6.76
Vardas868      Pavarde868      7.40
Vardas869      Pavarde869      6.72
Vardas870      Pavarde870      8.16
Vardas871      Pavarde871      4.28
Vardas872      Pavarde872      7.40
Vardas873      Pavarde873      3.44
Vardas874      Pavarde874      7.20
Vardas875      Pavarde875      4.60
Vardas876      Pavarde876      5.92
Vardas877      Pavarde877      6.92
Vardas878      Pavarde878      5.52
Vardas879      Pavarde879      4.68
Vardas880      Pavarde880      2.36
Vardas881      Pavarde881      3.76
Vardas882      Pavarde882      4.40
Vardas883      Pavarde883      6.12
Vardas884      Pavarde884      4.72
Vardas885      Pavarde885      6.44
Vardas886      Pavarde886      6.36
Vardas887      Pavarde887      7.76
Vardas888      Pavarde888      5.56
Vardas889      Pavarde889      8.44
Vardas890      Pavarde890      7.68
Vardas891      Pavarde891      3.60
Vardas892      Pavarde892      7.40
Vardas893      Pavarde893      5.56
Vardas894      Pavarde894      7.52
Vardas895      Pavarde895      8.08
Vardas896      Pavarde896      5.64
Vardas897      Pavarde897      6.72
Vardas898      Pavarde898      3.48
Vardas899      Pavarde899      5.44
Vardas900      Pavarde900      6.88
Vardas901      Pavarde901      6.84
Vardas902      Pavarde902      5.28
Vardas903      Pavarde903      2.92
Vardas904      Pavarde904      2.56
Vardas905      Pavarde905      4.72
Vardas906      Pavarde906      4.20
Vardas907      Pavarde907      8.40
Vardas908      Pavarde908      2.76
Vardas909      Pavarde909      2.76
Vardas910      Pavarde910      6.20
Vardas911      Pavarde911      6.28
Vardas912      Pavarde912      7.80
Vardas913      Pavarde913      4.64
Vardas914      Pavarde914      7.72
Vardas915      Pavarde915      5.88
Vardas916      Pavarde916      4.52
Vardas917      Pavarde917      4.12
Vardas918      Pavarde918      3.16
Vardas919      Pavarde919      5.64
Vardas920      Pavarde920      3.16
Vardas921      Pavarde921      5.92
Vardas922      Pavarde922      3.48
Vardas923      Pavarde923      4.24
Vardas924      Pavarde924      7.36
Vardas925      Pavarde925      3.96
Vardas926      Pavarde926      6.56
Vardas927      Pavarde927      1.88
Vardas928      Pavarde928      7.44
Vardas929      Pavarde929      4.80
Vardas930      Pavarde930      3.36
Vardas931      Pavarde931      4.80
Vardas932      Pavarde932      4.08
Vardas933      Pavarde933      2.96
Vardas934      Pavarde934      3.76
Vardas935      Pavarde935      2.60
Vardas936      Pavarde936      4.32
Vardas937      Pavarde937      5.84
Vardas938      Pavarde938      5.92
Vardas939      Pavarde939      7.40
Vardas940      Pavarde940      6.80
Vardas941      Pavarde941      8.32
Vardas942      Pavarde942      8.40
Vardas943      Pavarde943      2.96
Vardas944      Pavarde944      5.88
Vardas945      Pavarde945      7.48
Vardas946      Pavarde946      7.28
Vardas947      Pavarde947      6.64
Vardas948      Pavarde948      6.56
Vardas949      Pavarde949      3.52
Vardas950      Pavarde950      5.36
Vardas951      Pavarde951      6.32
Vardas952      Pavarde952      2.68
Vardas953      Pavarde953      4.48
Vardas954      Pavarde954      8.72
Vardas955      Pavarde955      6.56
Vardas956      Pavarde956      6.28
Vardas957      Pavarde957      4.92
Vardas958      Pavarde958      5.60
Vardas959      Pavarde959      7.40
Vardas960      Pavarde960      3.20
Vardas961      Pavarde961      6.76
Vardas962      Pavarde962      3.84
Vardas963      Pavarde963      6.16
Vardas964      Pavarde964      5.92
Vardas965      Pavarde965      4.00
Vardas966      Pavarde966      6.36
Vardas967      Pavarde967      3.40
Vardas968      Pavarde968      5.64
Vardas969      Pavarde969      4.92
Vardas970      Pavarde970      6.00
Vardas971      Pavarde971      7.68
Vardas972      Pavarde972      8.36
Vardas973      Pavarde973      5.04
Vardas974      Pavarde974      5.08
Vardas975      Pavarde975      5.80
Vardas976      Pavarde976      4.08
Vardas977      Pavarde977      2.84
Vardas978      Pavarde978      3.44
Vardas979      Pavarde979      5.56
Vardas980      Pavarde980      5.12
Vardas981      Pavarde981      7.08
Vardas982      Pavarde982      5.24
Vardas983      Pavarde983      3.52
Vardas984      Pavarde984      8.32
Vardas985      Pavarde985      6.36
Vardas986      Pavarde986      4.36
Vardas987      Pavarde987      7.08
Vardas988      Pavarde988      2.12
Vardas989      Pavarde989      5.84
Vardas990      Pavarde990      7.08
Vardas991      Pavarde991      7.72
Vardas992      Pavarde992      6.64
Vardas993      Pavarde993      2.28
Vardas994      Pavarde994      6.52
Vardas995      Pavarde995      2.20
Vardas996      Pavarde996      7.20
Vardas997      Pavarde997      3.20
Vardas998      Pavarde998      4.36
Vardas999      Pavarde999      2.76
Vardas1000     Pavarde1000     3.72
Vardas1001     Pavarde1001     7.92
Vardas1002     Pavarde1002     6.64
Vardas1003     Pavarde1003     3.40
Vardas1004     Pavarde1004     7.80
Vardas1005     Pavarde1005     7.52
Vardas1006     Pavarde1006     5.76
Vardas1007     Pavarde1007     5.40
Vardas1008     Pavarde1008     6.48
Vardas1009     Pavarde1009     3.60
Vardas1010     Pavarde1010     6.92
Vardas1011     Pavarde1011     2.56
Vardas1012     Pavarde1012     8.32
Vardas1013     Pavarde1013     7.92
Vardas1014     Pavarde1014     6.76
Vardas1015     Pavarde1015     4.76
Vardas1016     Pavarde1016     7.12
Vardas1017     Pavarde1017     3.24
Vardas1018     Pavarde1018     7.64
Vardas1019     Pavarde1019     2.72
Vardas1020     Pavarde1020     2.68
Vardas1021     Pavarde1021     3.12
Vardas1022     Pavarde1022     4.96
Vardas1023     Pavarde1023     8.80
Vardas1024     Pavarde1024     2.24
Vardas1025     Pavarde1025     7.96
Vardas1026     Pavarde1026     3.64
Vardas1027     Pavarde1027     5.84
Vardas1028     Pavarde1028     3.96
Vardas1029     Pavarde1029     4.40
Vardas1030     Pavarde1030     7.32
Vardas1031     Pavarde1031     7.40
Vardas1032     Pavarde1032     4.16
Vardas1033     Pavarde1033     8.72
Vardas1034     Pavarde1034     7.16
Vardas1035     Pavarde1035     4.56
Vardas1036     Pavarde1036     6.96
Vardas1037     Pavarde1037     7.32
Vardas1038     Pavarde1038     8.88
Vardas1039     Pavarde1039     6.00
Vardas1040     Pavarde1040     5.52
Vardas1041     Pavarde1041     3.60
Vardas1042     Pavarde1042     5.88
Vardas1043     Pavarde1043     2.60
Vardas1044     Pavarde1044     7.20
Vardas1045     Pavarde1045     6.40
Vardas1046     Pavarde1046     6.72
Vardas1047     Pavarde1047     2.56
Vardas1048     Pavarde1048     7.68
Vardas1049     Pavarde1049     5.20
Vardas1050     Pavarde1050     4.20
Vardas1051     Pavarde1051     3.56
Vardas1052     Pavarde1052     2.68
Vardas1053     Pavarde1053     4.56
Vardas1054     Pavarde1054     4.44
Vardas1055     Pavarde1055     3.52
Vardas1056     Pavarde1056     6.32
Vardas1057     Pavarde1057     3.24
Vardas1058     Pavarde1058     6.16
Vardas1059     Pavarde1059     5.56
Vardas1060     Pavarde1060     6.28
Vardas1061     Pavarde1061     4.08
Vardas1062     Pavarde1062     2.84
Vardas1063     Pavarde1063     5.84
Vardas1064     Pavarde1064     3.52
Vardas1065     Pavarde1065     5.92
Vardas1066     Pavarde1066     7.52
Vardas1067     Pavarde1067     6.96
Vardas1068     Pavarde1068     4.20
Vardas1069     Pavarde1069     6.36
Vardas1070     Pavarde1070     6.36
Vardas1071     Pavarde1071     5.12
Vardas1072     Pavarde1072     7.60
Vardas1073     Pavarde1073     5.12
Vardas1074     Pavarde1074     7.64
Vardas1075     Pavarde1075     3.88
Vardas1076     Pavarde1076     5.48
Vardas1077     Pavarde1077     4.92
Vardas1078     Pavarde1078     6.72
Vardas1079     Pavarde1079     5.80
Vardas1080     Pavarde1080     4.60
Vardas1081     Pavarde1081     5.00
Vardas1082     Pavarde1082     4.64
Vardas1083     Pavarde1083     3.80
Vardas1084     Pavarde1084     7.64
Vardas1085     Pavarde1085     4.08
Vardas1086     Pavarde1086     2.64
Vardas1087     Pavarde1087     2.20
Vardas1088     Pavarde1088     8.00
Vardas1089     Pavarde1089     7.68
Vardas1090     Pavarde1090     4.64
Vardas1091     Pavarde1091     6.16
Vardas1092     Pavarde1092     4.28
Vardas1093     Pavarde1093     3.72
Vardas1094     Pavarde1094     8.72
Vardas1095     Pavarde1095     6.60
Vardas1096     Pavarde1096     5.76
Vardas1097     Pavarde1097     8.16
Vardas1098     Pavarde1098     6.52
Vardas1099     Pavarde1099     5.12
Vardas1100     Pavarde1100     3.72
Vardas1101     Pavarde1101     6.36
Vardas1102     Pavarde1102     3.28
Vardas1103     Pavarde1103     4.32
Vardas1104     Pavarde1104     2.44
Vardas1105     Pavarde1105     6.04
Vardas1106     Pavarde1106     4.00
Vardas1107     Pavarde1107     5.20
Vardas1108     Pavarde1108     6.80
Vardas1109     Pavarde1109     6.24
Vardas1110     Pavarde1110     7.72
Vardas1111     Pavarde1111     7.32
Vardas1112     Pavarde1112     7.08
Vardas1113     Pavarde1113     4.92
Vardas1114     Pavarde1114     6.56
Vardas1115     Pavarde1115     5.44
Vardas1116     Pavarde1116     2.56
Vardas1117     Pavarde1117     6.56
Vardas1118     Pavarde1118     5.36
Vardas1119     Pavarde1119     2.88
Vardas1120     Pavarde1120     4.56
Vardas1121     Pavarde1121     7.88
Vardas1122     Pavarde1122     6.76
Vardas1123     Pavarde1123     7.16
Vardas1124     Pavarde1124     7.16
Vardas1125     Pavarde1125     6.04
Vardas1126     Pavarde1126     2.44
Vardas1127     Pavarde1127     7.76
Vardas1128     Pavarde1128     6.88
Vardas1129     Pavarde1129     8.24
Vardas1130     Pavarde1130     6.20
Vardas1131     Pavarde1131     5.88
Vardas1132     Pavarde1132     2.60
Vardas1133     Pavarde1133     5.08
Vardas1134     Pavarde1134     5.80
Vardas1135     Pavarde1135     7.28
Vardas1136     Pavarde1136     2.84
Vardas1137     Pavarde1137     6.88
Vardas1138     Pavarde1138     6.12
Vardas1139     Pavarde1139     7.64
Vardas1140     Pavarde1140     5.64
Vardas1141     Pavarde1141     6.64
Vardas1142     Pavarde1142     4.72
Vardas1143     Pavarde1143     8.08
Vardas1144     Pavarde1144     8.20
Vardas1145     Pavarde1145     6.72
Vardas1146     Pavarde1146     3.48
Vardas1147     Pavarde1147     6.32
Vardas1148     Pavarde1148     7.44
Vardas1149     Pavarde1149     6.64
Vardas1150     Pavarde1150     4.84
Vardas1151     Pavarde1151     7.44
Vardas1152     Pavarde1152     3.92
Vardas1153     Pavarde1153     4.88
Vardas1154     Pavarde1154     2.84
Vardas1155     Pavarde1155     2.96
Vardas1156     Pavarde1156     7.56
Vardas1157     Pavarde1157     7.64
Vardas1158     Pavarde1158     7.84
Vardas1159     Pavarde1159     3.48
Vardas1160     Pavarde1160     4.28
Vardas1161     Pavarde1161     5.92
Vardas1162     Pavarde1162     6.40
Vardas1163     Pavarde1163     8.08
Vardas1164     Pavarde1164     7.48
Vardas1165     Pavarde1165     3.64
Vardas1166     Pavarde1166     3.32
Vardas1167     Pavarde1167     4.96
Vardas1168     Pavarde1168     3.00
Vardas1169     Pavarde1169     5.88
Vardas1170     Pavarde1170     5.56
Vardas1171     Pavarde1171     5.40
Vardas1172     Pavarde1172     4.96
Vardas1173     Pavarde1173     3.24
Vardas1174     Pavarde1174     6.00
Vardas1175     Pavarde1175     5.04
Vardas1176     Pavarde1176     6.44
Vardas1177     Pavarde1177     4.76
Vardas1178     Pavarde1178     3.16
Vardas1179     Pavarde1179     3.16
Vardas1180     Pavarde1180     8.80
Vardas1181     Pavarde1181     4.32
Vardas1182     Pavarde1182     5.52
Vardas1183     Pavarde1183     5.88
Vardas1184     Pavarde1184     8.96
Vardas1185     Pavarde1185     5.08
Vardas1186     Pavarde1186     3.20
Vardas1187     Pavarde1187     4.32
Vardas1188     Pavarde1188     5.44
Vardas1189     Pavarde1189     6.44
Vardas1190     Pavarde1190     4.52
Vardas1191     Pavarde1191     4.24
Vardas1192     Pavarde1192     6.68
Vardas1193     Pavarde1193     5.64
Vardas1194     Pavarde1194     5.00
Vardas1195     Pavarde1195     5.08
Vardas1196     Pavarde1196     7.72
Vardas1197     Pavarde1197     5.56
Vardas1198     Pavarde1198     3.64
Vardas1199     Pavarde1199     3.52
Vardas1200     Pavarde1200     6.28
Vardas1201     Pavarde1201     5.72
Vardas1202     Pavarde1202     3.28
Vardas1203     Pavarde1203     5.08
Vardas1204     Pavarde1204     6.04
Vardas1205     Pavarde1205     7.40
Vardas1206     Pavarde1206     3.84
Vardas1207     Pavarde1207     8.48
Vardas1208     Pavarde1208     6.40
Vardas1209     Pavarde1209     3.20
Vardas1210     Pavarde1210     2.84
Vardas1211     Pavarde1211     3.16
Vardas1212     Pavarde1212     6.28
Vardas1213     Pavarde1213     5.88
Vardas1214     Pavarde1214     8.04
Vardas1215     Pavarde1215     6.08
Vardas1216     Pavarde1216     3.36
Vardas1217     Pavarde1217     4.60
Vardas1218     Pavarde1218     6.12
Vardas1219     Pavarde1219     3.40
Vardas1220     Pavarde1220     5.00
Vardas1221     Pavarde1221     3.68
Vardas1222     Pavarde1222     6.36
Vardas1223     Pavarde1223     7.28
Vardas1224     Pavarde1224     3.56
Vardas1225     Pavarde1225     6.88
Vardas1226     Pavarde1226     6.60
Vardas1227     Pavarde1227     5.60
Vardas1228     Pavarde1228     7.24
Vardas1229     Pavarde1229     5.72
Vardas1230     Pavarde1230     4.20
Vardas1231     Pavarde1231     6.40
Vardas1232     Pavarde1232     5.20
Vardas1233     Pavarde1233     7.20
Vardas1234     Pavarde1234     3.52
Vardas1235     Pavarde1235     8.20
Vardas1236     Pavarde1236     8.28
Vardas1237     Pavarde1237     8.16
Vardas1238     Pavarde1238     8.24
Vardas1239     Pavarde1239     4.08
Vardas1240     Pavarde1240     7.84
Vardas1241     Pavarde1241     8.04
Vardas1242     Pavarde1242     5.40
Vardas1243     Pavarde1243     4.12
Vardas1244     Pavarde1244     6.88
Vardas1245     Pavarde1245     6.04
Vardas1246     Pavarde1246     8.16
Vardas1247     Pavarde1247     7.20
